id,slug,title,issues
cmr98lu4g037x68vc1v56405w,"serie-dexercices-n2-avec-correction-math-complexes-bac-scien-XntEco","Série d'exercices N°2 Avec correction - Math Complexes - Bac Sciences exp (2024-2025)","cuid-suffix"
cmr98lvjh038168vcc3qh379q,"serie-dexercices-n3-avec-correction-math-probabilites-bac-sc-sfLl5d","Série d'exercices N°3 Avec correction - Math Probabilités - Bac Sciences exp (2024-2025)","cuid-suffix"
cmr98lygk038968vca06ov4ri,"serie-dexercices-n1-math-suites-reelles-bac-sciences-exp-201-S5qCgb","Série d'exercices N°1 - Math - Suites Réelles - Bac Sciences exp (2018-2019)","cuid-suffix"
cmr98yqsg046l68vcdxmw0q0i,"serie-dexercices-sciences-physiques-rlc-forcee-bac-sciences--H77AR2","Série d'exercices - Sciences physiques RLC forcée - Bac Sciences exp (2014-2015)","cuid-suffix|multiple-hyphens"
cmr98yokp000x8djc6vduijc3,"devoir-de-contrle-n2-informatique-bac-sciences-exp-2013-2014-U2aIb8","Devoir de Contrôle N°2 - Informatique - Bac Sciences exp (2013-2014)","cuid-suffix"
cmr8uk1es03eoezxrftum3xt3,"serie-dexercices-math-geometrie-analytique-2eme-sciences-201-1l2szo","Série d'exercices - Math géométrie analytique - 2ème Sciences (2013-2014)","cuid-suffix"
cmr8udwpm02spezxrbdlk4nv6,"serie-dexercices-n5-math-limites-continuite-complexe-bac-sci-4RK0zD","Série d'exercices N°5 - Math - limites-continuite-complexe - Bac Sciences exp (2019-2020)","cuid-suffix"
cmqu28dem00oqq2n3rhmn17i5,"devoir-de-synthse-n1-math-9me-2014-2015-ems7il","Devoir de Synthèse N°1 - Math - 9ème (2014-2015)","cuid-suffix|stripped-accents"
cmr8ugqzi032nezxrp0w05zs9,"devoir-de-contrle-n1-math-bac-technique-2015-2016-7p5yM7","Devoir de Contrôle N°1 - Math - Bac Technique (2015-2016)","cuid-suffix"
cmr8uguk90331ezxr39amdy0r,"devoir-de-contrle-n1-math-bac-technique-2020-2021-kasbQX","Devoir de Contrôle N°1 - Math - Bac Technique (2020-2021)","cuid-suffix"
cmr8ulsja03iwezxr24ubxhvb,"serie-corrigee-de-revision-math-integrationlogarithmeexponen-xwU94Z","Série Corrigée de Révision - Math - intégration+logarithme+exponentielle - Bac Sciences exp (2017-2018)","cuid-suffix"
cmr8ugyfj033eezxrh2g04e9b,"devoir-de-synthse-n1-math-bac-technique-2010-2011-UMiAIu","Devoir de Synthèse N°1 - Math - Bac Technique (2010-2011)","cuid-suffix|stripped-accents"
cmr8ttd8800rzezxrbyqpy6g7,"devoir-de-synthse-n2-math-1re-as-2009-2010-cJXHMx","Devoir de synthèse N°2 - Math - 1ère AS (2009-2010)","cuid-suffix|stripped-accents"
cmr993j9a00s18djcmt4buybk,"serie-dexercices-n1-sciences-physiques-serie-de-revision-osc-6Aakzv","Série d'exercices N°1 - Sciences physiques  -Série de révision - Oscillations électriques et mécaniques - Bac Sciences exp (2016-2017)","cuid-suffix"
cmr8ue6eu02tpezxrajnywfpa,"serie-dexercices-n2-math-revision-bac-toutes-sections-2019-2-FyomCm","Série d'exercices N°2 - Math - Revision - Bac Toutes Sections (2019-2020)","cuid-suffix"
cmr9933pl007phdy92otad01h,"serie-dexercices-chimie-loi-de-moderation-bac-sciences-exp-2-m6Uj1I","Série d'exercices - Chimie - Loi de modération - Bac Sciences exp (2015-2016)","cuid-suffix"
cmr8udhw802rdezxrf28swhu9,"serie-dexercices-n2-lycee-pilote-math-complexe-bac-toutes-se-Swi0M3","Série d'exercices N°2 Lycée pilote - Math - Complexe - Bac Toutes Sections (2019-2020)","cuid-suffix"
cmr8ubu8002luezxr6dvv611h,"devoir-de-contrle-n3-math-bac-math-2010-2011-nJYbuE","Devoir de Contrôle N°3 - Math - Bac Math (2010-2011)","cuid-suffix"
cmr8ud5gr02q4ezxrq9v8t7x3,"cours-math-nombres-complexes-bac-sciences-exp-2013-2014-1D5hbT","Cours - Math Nombres Complexes - Bac Sciences exp (2013-2014)","cuid-suffix"
cmqxj9h1u015tfxx2xfqsbroe,"فرض-تاليفي-عدد-3-اعدادي-نموذجي-تاريخ-8-اساسي-2012-2011-الاستاذ-عزيز-hw0edz","فرض تأليفي عدد 3 إعدادي نموذجي - تاريخ - 8 أساسي (2012-2011) الأستاذ عزيز","cuid-suffix"
cmr993y5v00dphdy9i90jmjfu,"cours-math-rsum-tome-i-ch-01-continuit-et-limites-bac-scienc-Szfh0B","Cours - Math Résumé - Tome I - CH 01 - Continuité et limites - Bac Sciences expérimentales (2016-2017)","cuid-suffix"
cmqtel1a701h1142lzqvn3v0w,"devoir-de-contrle-n1-math-8me-2017-2018-q6wr3j","Devoir de Contrôle N°1 - Math - 8ème (2017-2018)","cuid-suffix"
cmr9942s000fhhdy9zsj4som8,"cours-math-rsum-tome-i-ch-04-fonctions-rciproques-bac-scienc-7kbXLN","Cours - Math Résumé - Tome I - CH 04 - Fonctions réciproques - Bac Sciences expérimentales - Bac Sciences exp (2016-2017)","cuid-suffix"
cmr994bjf00i1hdy93piur4rx,"cours-math-equations-diffrentielles-bac-sciences-exp-2019-20-EMPuKI","Cours - Math - Equations différentielles - Bac Sciences exp (2019-2020)","cuid-suffix"
cmqu2jv1k01j0q2n3u5poiucs,"devoir-de-maison-n1-math-7me-2015-2016-lndusw","Devoir de Maison N°1 - Math - 7ème (2015-2016)","cuid-suffix"
cmr9955um00y58djcrexajd1b,"cours-math-rsum-etude-de-fonctions-bac-sciences-exp-2011-201-EAUoqh","Cours - Math Résumé - Etude de fonctions - Bac Sciences exp (2011-2012)","cuid-suffix"
cmr99hkvu05q668vcu0mti46v,"devoir-de-contrle-n1-lyce-pilote-avec-correction-svt-3me-sci-q8M1GZ","Devoir de Contrôle N°1 Lycée pilote Avec correction- SVT - 3ème Sciences exp (2015-2016)","cuid-suffix"
cmr99574x00yh8djc1wyxat50,"cours-math-rsum-tome-i-ch-01-continuit-et-limites-bac-scienc-NdoFud","Cours - Math Résumé - Tome I - CH 01 - Continuité et limites - Bac Sciences expérimentales (2016-2017)","cuid-suffix"
cmr8ud2ew02pwezxrshu0s5zh,"devoir-de-contrle-n1-math-bac-sciences-exp-2016-2017-OIi0aA","Devoir de Contrôle N°1 - Math - Bac Sciences exp (2016-2017)","cuid-suffix"
cmqtehm510175142la3dnae8a,"devoir-de-synthse-n1-math-8me-2017-2018-s2vp7j","Devoir de Synthèse N°1 - Math - 8ème (2017-2018)","cuid-suffix|stripped-accents"
cmr8ub7t302jgezxrld5g8aat,"devoir-de-contrle-n3-math-bac-math-2010-2011-E6mpLr","Devoir de Contrôle N°3 - Math - Bac Math (2010-2011)","cuid-suffix"
cmr8ub6d302jcezxrkg1n6u0e,"devoir-de-synthse-n1-math-bac-mathmatiques-2012-2013-WfO-h1","Devoir de Synthèse N°1 - Math - Bac Mathématiques (2012-2013)","stripped-accents"
cmqtrviik01cdnmd1owesbsy8,"devoir-de-contrle-n1-math-8me-2015-2016-ueahns","Devoir de Contrôle N°1 - Math - 8ème (2015-2016)","cuid-suffix"
cmr995i1t00t5hdy999h309mn,"cours-math-probabilits-sur-un-ensemble-fini-bac-sciences-exp-nDvEcE","Cours - Math - Probabilités sur un ensemble fini - Bac Sciences exp (2019-2020)","cuid-suffix"
cmr995pb2010d8djcmrbsizay,"serie-dexercices-n2-lycee-pilote-physique-condensateur-bac-s-MA0IS3","Série d'exercices N°2 Lycée pilote - Physique - CONDENSATEUR - Bac Sciences exp (2018-2019)","cuid-suffix"
cmr993iat00b5hdy9wb2uz7v7,"cours-math-limites-et-continuite-bac-technique-2013-2014-FjmnPj","Cours - Math - Limites Et Continuite - Bac Technique  (2013-2014)","cuid-suffix"
cmr8uaxbl02ieezxrh742kx16,"devoir-de-synthse-n2-math-bac-mathmatiques-2014-2015-Id9pH7","Devoir de Synthèse N°2 - Math - Bac Mathématiques (2014-2015)","cuid-suffix|stripped-accents"
cmqu2jzqp01jfq2n31np37jio,"devoir-de-synthse-n1-math-7me-2016-2017-mpwyeB","Devoir de Synthèse N°1 - Math - 7ème (2016-2017)","cuid-suffix|stripped-accents"
cmr8uakgs02h9ezxr7b40a5qv,"devoir-de-synthse-n2-math-bac-mathmatiques-2011-2012-fBX-4f","Devoir de Synthèse N°2 - Math - Bac Mathématiques (2011-2012)","stripped-accents"
cmqu2k2zl01jkq2n36bw41ymk,"devoir-de-synthse-n1-math-7me-2019-2020-e-TQkh","Devoir de Synthèse N°1 - Math - 7ème (2019-2020)","stripped-accents"
cmr9961ng01218djcqc40f9q0,"serie-dexercices-n3-physique-la-bobine-et-le-dipole-rl-bac-s-BPcKMW","Série d'exercices N°3 - Physique - La bobine et le dipôle RL - Bac Sciences exp (2020-2021)","cuid-suffix"
cmr8udb9c02qpezxr82u98saz,"serie-dexercices-n9-math-derivabilite-bac-toutes-sections-20-y3aBBa","Série d'exercices N°9 - Math - Derivabilité - Bac Toutes Sections (2019-2020)","cuid-suffix"
cmr996kxj014l8djccr4n8z8e,"devoir-de-contrle-n1-sciences-physiques-bac-sciences-exp-201-7hvG3m","Devoir de Contrôle N°1 - Sciences physiques - Bac Sciences exp (2017-2018)","cuid-suffix"
cmr996q3l04y968vcs8ap1ot4,"serie-dexercices-n5-avec-correction-sciences-physiques-revis-0azIAe","Série d'exercices N°5 Avec correction - Sciences physiques - Révision - Bac Sciences exp (2019-2020)","cuid-suffix"
cmr8u7e3k026nezxrobvyngrr,"devoir-de-synthse-n1-math-3me-sciences-exp-2016-2017-izIEWW","Devoir de Synthèse N°1 - Math - 3ème Sciences exp (2016-2017)","cuid-suffix|stripped-accents"
cmqx1fk2600gjz3msn0ua9r0k,"فرض-مراقبة-عدد-١-اعدادية-نموذجية-التربية-المدنية-الثامنة-اساسي-2011-2012-الاستاذ-1h3cyW","فرض مراقبة عدد ١ - إعدادية نموذجية - التربية المدنية - الثامنة أساسي - 2011 - 2012 - الأستاذة نادية بن عبدالله","cuid-suffix|too-long"
cmr996nmf015t8djc1vbz0an9,"devoir-de-contrle-n1-sciences-physiques-bac-sciences-exp-201-qx7Vqp","Devoir de Contrôle N°1 - Sciences physiques - Bac Sciences exp (2017-2018)","cuid-suffix"
cmqtcvt61008nm0vbp5sdloii,"devoir-de-synthse-n1-physique-8me-2019-2020-hqhTVN","Devoir de Synthèse N°1 - Physique - 8ème (2019-2020)","cuid-suffix|stripped-accents"
cmqtee52j00w5142le1p28tui,"devoir-de-contrle-n3-collge-pilote-physique-8me-2014-2015-AFRBg8","Devoir de Contrôle N°3 Collège pilote - Physique - 8ème (2014-2015)","cuid-suffix"
cmr996uen04zi68vcqrsk2w7l,"serie-dexercices-n8-avec-correction-sciences-physiques-revis-8KsFWH","Série d'exercices N°8 Avec correction - Sciences physiques - Révision - Bac Sciences exp (2019-2020)","cuid-suffix"
cmr8tyl3401b3ezxryoe9riym,"devoir-de-synthse-n1-math-bac-technique-2017-2018-2ApfSE","Devoir de Synthèse N°1 - Math - Bac Technique (2017-2018)","cuid-suffix|stripped-accents"
cmr996yef051268vczc5ixw6n,"serie-dexercices-n11-avec-correction-sciences-physiques-revi-v6S6mw","Série d'exercices N°11 Avec correction - Sciences physiques - Révision - Bac Sciences exp (2019-2020)","cuid-suffix"
cmr9972w1052u68vcjo1o38lw,"devoir-de-contrle-n1-sciences-physiques-bac-sciences-exp-202-3U67KF","Devoir de Contrôle N°1 - Sciences physiques - Bac Sciences exp (2022-2023","cuid-suffix"
cmr996zsy051q68vcfxtdhft1,"serie-dexercices-n12-avec-correction-sciences-physiques-revi-2n7HZx","Série d'exercices N°12 Avec correction - Sciences physiques - Révision - Bac Sciences exp (2019-2020)","cuid-suffix"
cmqtc3nyf006s5aqvzbmuvgm2,"devoir-de-contrle-n1-collge-pilote-anglais-8me-2020-2021-MQsxJ4","Devoir de Contrôle N°1 Collège pilote - Anglais - 8ème (2020-2021)","cuid-suffix"
cmr9976t7017h8djc7a9vssz0,"devoir-de-contrle-n1-sciences-physiques-devoir-de-controle-1-DRnOra","Devoir de Contrôle N°1 - Sciences physiques devoir de controle 1 bac sc - Bac Sciences exp (2024-2025)","cuid-suffix"
cmqtrvgdq01c4nmd19u82pcyy,"devoir-de-synthse-n1-franais-9me-2015-2016-sqP_ON","Devoir de Synthèse N°1 - Français - 9ème (2015-2016)","stripped-accents"
cmr8v5e5h002nq4p025mwkcor,"devoir-de-synthse-n1-physique-3me-tech-2009-2010-jD4tnz","Devoir de synthèse N°1 - Physique - 3ème Tech (2009-2010)","cuid-suffix|stripped-accents"
cmr997gyc0121hdy9uatv33ix,"devoir-de-synthse-n1-physique-bac-sciences-exp-2012-2013-X8rKC3","Devoir de Synthèse N°1 - Physique  - Bac Sciences exp (2012-2013)","cuid-suffix|stripped-accents"
cmr97xont01fl68vcm34txkgv,"serie-dexercices-n3-math-vecteurs-translation-1ere-as-2016-2-rQSyjV","Série d'exercices N°3 - Math - Vecteurs + Translation - 1ère AS (2016-2017)","cuid-suffix"
cmr8u9z3r02ezezxr9bgat8g4,"serie-dexercices-math-etude-de-fonction-et-complexe-bac-math-THwsjw","Série d'exercices - Math - Etude de fonction et complexe - Bac Math (2014-2015)","cuid-suffix"
cmr8tyil101avezxr94bs8co2,"devoir-de-contrle-n1-math-bac-technique-2019-2020-3zvPfW","Devoir de Contrôle N°1 - Math - Bac Technique (2019-2020)","cuid-suffix"
cmr997uch01c58djc3see6n3d,"devoir-de-synthse-n1-sciences-physiques-bac-sciences-exp-201-B9fPub","Devoir de Synthèse N°1 - Sciences physiques - Bac Sciences exp (2016-2017)","cuid-suffix|stripped-accents"
cmr997rh9014thdy9bkz15e6s,"devoir-de-synthse-n1-sciences-physiques-bac-sciences-exp-201-330PFb","Devoir de Synthèse N°1 - Sciences physiques - Bac Sciences exp (2016-2017)","cuid-suffix|stripped-accents"
cmqu2u7s002cjq2n3742ar15e,"devoir-de-contrle-n1-collge-pilote-technologie-8me-2015-2016-tuqEbd","Devoir de Contrôle N°1 Collège pilote - Technologie - 8ème (2015-2016)","cuid-suffix"
cmr8h9pxj00ag5qm2guagmb3y,"dc1-3m-2022pdf-77IZOJ","DC1 3M 2022.pdf","cuid-suffix"
cmr8ua14w02f7ezxr6ip14pka,"serie-dexercices-math-conique-logarithme-similitude-bac-math-QE7h2I","Série d'exercices - Math conique logarithme similitude - Bac Mathématiques (2014-2015)","cuid-suffix"
cmr9983l8055268vc063ftnau,"devoir-de-synthse-n1-sciences-physiques-bac-sciences-exp-201-YhlC0R","Devoir de Synthèse N°1 - Sciences physiques - Bac Sciences exp (2019-2020)","cuid-suffix|stripped-accents"
cmr997zfo015lhdy9btmhnipi,"devoir-de-synthse-n1-sciences-physiques-bac-sciences-exp-201-Wniv9o","Devoir de Synthèse N°1 - Sciences physiques - Bac Sciences exp (2019-2020)","cuid-suffix|stripped-accents"
cmr8u6fdh023kezxr5fjm3ayg,"devoir-de-synthse-n1-math-3me-sciences-exp-2013-2014-kNKA9m","Devoir de Synthèse N°1 - Math - 3ème Sciences exp (2013-2014)","cuid-suffix|stripped-accents"
cmr998ebm01et8djc2pbcpf53,"devoir-de-synthse-n1-sciences-physiques-bac-sciences-exp-202-ktTVMk","Devoir de Synthèse N°1 - Sciences physiques - Bac Sciences exp (2020-2021)","cuid-suffix|stripped-accents"
cmr8u36d401rsezxrha470lpk,"devoir-de-synthse-n3-math-bac-sciences-exp-2013-2014-UozaLk","Devoir de Synthèse N°3 - Math - Bac Sciences exp (2013-2014)","cuid-suffix|stripped-accents"
cmr9985li055u68vcusvgats6,"devoir-de-synthse-n1-sciences-physiques-bac-sciences-exp-201-uysJiv","Devoir de Synthèse N°1 - Sciences physiques - Bac Sciences exp (2019-2020)","cuid-suffix|stripped-accents"
cmr8u2v6501qgezxrzfllkugv,"devoir-de-synthse-n2-math-3me-sciences-exp-2016-2017-pTgtHf","Devoir de Synthèse N°2 - Math - 3ème Sciences exp (2016-2017)","cuid-suffix|stripped-accents"
cmr998h30058y68vc3vvwozr9,"devoir-de-synthse-n1-sciences-physiques-bac-sciences-exp-202-db_Erw","Devoir de Synthèse N°1 - Sciences physiques - Bac Sciences exp (2021-2022)","stripped-accents"
cmr8vqtv1021zq4p07oom3ka2,"devoir-de-contrle-n2-informatique-bac-technique-2013-2014-2-RpKNdd","Devoir de Contrôle  N°2 - Informatique - Bac Technique (2013-2014) (2)","cuid-suffix"
cmr998q5m01gh8djcfm1ukfbb,"devoir-de-synthse-n1-sciences-physiques-bac-sciences-exp-202-sE52uo","Devoir de Synthèse N°1 - Sciences physiques - Bac Sciences exp (2023-2024)","cuid-suffix|stripped-accents"
cmqtrva4s01bjnmd1kt1uvfhm,"devoir-de-synthse-n1-franais-7me-2010-2011-glH_2n","Devoir de Synthèse N°1 - Français - 7ème (2010-2011)","stripped-accents"
cmr8uesjh02vtezxrgslmwts3,"serie-dexercices-n9-math-derivabilite-bac-toutes-sections-20-4gkxHZ","Série d'exercices N°9 - Math - Derivabilité - Bac Toutes Sections (2019-2020)","cuid-suffix"
cmr99916h01ie8djc9cxf3nv6,"devoir-de-controle-n2-bac-sciences-exp-2012-2013-DSZA4N","DEVOIR de CONTROLE N°2 - Bac Sciences exp (2012-2013)","cuid-suffix"
cmqxj4b500001sgnqu15n0zzs,"فرض-مراقبة-عدد-1-دراسة-نص-9-اساسي-2016-2017-الاستاذ-الطاهر-شابي-vDHqk0","فرض مراقبة عدد 1 - دراسة نص - 9 أساسي (2016-2017) الأستاذ الطّاهر شابّي","cuid-suffix"
cmr99947u05ee68vczktl7iaq,"devoir-de-controle-n2-avec-correction-sciences-physiques-bac-KTq93q","Devoir de Contrôle N°2 Avec Correction - Sciences physiques - Bac Sciences exp (2014-2015)","cuid-suffix"
cmr8u6u710251ezxrjy859d2s,"devoir-de-contrle-n1-math-3me-sciences-exp-2025-2026-1hQGc4","Devoir de Contrôle N°1 - Math - 3ème Sciences exp (2025-2026)","cuid-suffix"
cmr8vxdux02n5q4p0c2m4wikl,"devoir-de-controle-n2-genie-mecanique-systeme-de-preparation-iQH9vb","Devoir de Contrôle N°2 - Génie mécanique Système de Préparation d'un Produit Buvable - Bac Technique (2012-2013)","cuid-suffix"
cmr8vxvie02nxq4p0c6askbcj,"devoir-de-contrle-n2-avec-correction-gnie-mcanique-unit-de-f-MVgG5T","Devoir de Contrôle N°2 Avec correction - Génie mécanique - Unité de Fabrication de Capot - Bac Technique (2018-2019)","cuid-suffix"
cmr8u793q0266ezxrvehgcvif,"cours-math-logarithme-nperien-bac-toutes-sections-2015-2016-inV5qK","Cours - Math - Logarithme néperien - Bac Toutes Sections (2015-2016)","cuid-suffix"
cmr9995q60165hdy9kz9dn9jn,"serie-dexercices-n4-physique-rlc-forcees-bac-sciences-exp-20-Ec6EKl","Série d'exercices N°4 - Physique - RLC FORCEES - Bac Sciences exp (2018-2019)","cuid-suffix"
cmr9999qt017dhdy9e1tz41f1,"devoir-de-controle-n2-avec-correction-sciences-physiques-bac-vlx9iF","Devoir de Contrôle N°2 Avec correction- Sciences physiques - Bac Sciences exp (2015-2016)","cuid-suffix"
cmr999ax0017xhdy9n2890r13,"devoir-de-controle-n2-avec-correction-sciences-physiques-bac-M3sS4E","Devoir de Contrôle N°2 Avec Correction - Sciences physiques - Bac Sciences exp (2015-2016)","cuid-suffix"
cmr8h9nwa00ab5qm20du30yzu,"devoir-de-contrle-n-122-23-lL2W2W","Devoir de Contrôle N °1(22 23)","cuid-suffix"
cmqtrhfj2003mnmd10rcmk9r2,"devoir-de-contrle-n1-math-9me-2023-2024-MxTpEu","Devoir de Contrôle N°1 - Math - 9ème (2023-2024)","cuid-suffix"
cmqtrk8qy00bqnmd1kpqnroyz,"devoir-de-synthse-n2-math-9me-2013-2014-0Ol5nJ","Devoir de Synthèse N°2 - Math - 9ème (2013-2014)","cuid-suffix|stripped-accents"
cmr8u52kz01yoezxrc9xlonzh,"devoir-de-contrle-n1-math-bac-sciences-exp-2014-2015-DlMGI4","Devoir de Contrôle N°1 - Math - Bac Sciences exp (2014-2015)","cuid-suffix"
cmr999l9i05fy68vc6hor5c0d,"devoir-de-contrle-n2-sciences-physiques-bac-sciences-exp-201-1x0Lc3","Devoir de Contrôle N°2 - Sciences physiques - Bac Sciences exp (2017-2018)","cuid-suffix"
cmqxj1g6000aefxx2sbtarif8,"سلسلة-تمارين-رياضيات-مبرهنة-طالس-2-9-اساسي-C4YKSq","سلسلة تمارين رياضيات - مبرهنة طالس 2 - 9 أساسي","cuid-suffix"
cmr999wsj01dhhdy9jh838two,"devoir-de-contrle-n2-sciences-physiques-bac-sciences-exp-202-sXoSHh","Devoir de Contrôle N°2 - Sciences physiques - Bac Sciences exp (2022-2023)","cuid-suffix"
cmr8u4ijz01wpezxrjbvjraqq,"serie-dexercices-math-trigonometrie-3eme-mathematiques-2014--au0tFM","Série d'exercices - Math : trigonométrie - 3ème Mathématiques (2014-2015)","cuid-suffix|multiple-hyphens"
cmr99a9ag01nu8djc6cq30jk7,"devoir-de-synthse-n2-physique-bac-sciences-exp-2013-2014-qEz_N2","Devoir de Synthèse N°2 - Physique - Bac Sciences exp (2013-2014)","stripped-accents"
cmr8uq5eu03v8ezxrcp2co0ai,"cours-math-rappel-du-cour-probabilit-bac-toutes-sections-201-WeHxhC","Cours - Math rappel du cour (probabilité) - Bac Toutes Sections (2013-2014)","cuid-suffix"
cmqte4nzy003n142l9f9damef,"devoir-de-maison-math-7me-2007-2008-g2gPGt","Devoir de Maison - Math - 7ème (2007-2008)","cuid-suffix"
cmr99alio01l1hdy9xgdj78tv,"devoir-de-synthse-n2-sciences-physiques-bac-sciences-exp-202-UZuyl0","Devoir de Synthèse N°2- Sciences physiques - Bac Sciences exp (2022-2023)","cuid-suffix|stripped-accents"
cmr99ango01lphdy9332x3l6j,"devoir-de-synthse-n2-sciences-physiques-bac-sciences-exp-202-T83GSA","Devoir de Synthèse N°2- Sciences physiques - Bac Sciences exp (2022-2023)","cuid-suffix|stripped-accents"
cmr99bhs101uxhdy9izby1tx9,"devoir-de-synthse-n3-sciences-physiques-bac-sciences-exp-201-MrWjvh","Devoir de Synthèse N°3 - Sciences physiques - Bac Sciences exp (2015-2016)","cuid-suffix|stripped-accents"
cmr8u3kv201t8ezxrhk6bj0wn,"devoir-de-synthse-n2-math-2me-info-2009-2010-_Sztyl","Devoir de synthèse N°2 - Math - 2ème Info (2009-2010)","stripped-accents"
cmr99bqkd01ry8djc9niiuyam,"serie-dexercices-sciences-physiques-le-dipole-rc-et-dipole-r-9XqHWv","Série d'exercices - Sciences physiques: le dipôle RC et dipôle RL - Bac Sciences exp (2011-2012)","cuid-suffix"
cmr99ayxz01pxhdy92qf795bg,"devoir-de-contrle-n3-sciences-physiques-bac-sciences-exp-201-oNdy9H","Devoir de Contrôle N°3 - Sciences physiques - Bac Sciences exp (2015-2016)  (3)","cuid-suffix"
cmr99bdk101tdhdy92f825ish,"devoir-de-synthse-n2-sciences-physiques-bac-sciences-exp-201-eQqb8o","Devoir de Synthèse N°2 - Sciences physiques - Bac Sciences exp (2016-2017)","cuid-suffix|stripped-accents"
cmr99b8xq01rphdy9tymz7hw6,"devoir-de-synthese-n3-avec-correction-sciences-physiques-bac-492ab1","Devoir de Synthèse N°3 Avec correction - Sciences physiques - Bac Sciences exp (2015-2016)","cuid-suffix"
cmr99bzpj01uu8djcztrovgaf,"devoir-de-rvision-n1-sciences-physiques-bac-sciences-exp-201-qQHrTg","Devoir de Révision N°1 - Sciences physiques - Bac Sciences exp (2012-2013)   2","cuid-suffix"
cmr99bsrj01sm8djch9g7nhpv,"devoir-de-synthse-sciences-physiques-bac-2012-physique-chimi-N-Kshy","Devoir de Synthèse - Sciences physiques bac 2012 physique chimie - Bac Sciences exp (2011-2012)","stripped-accents"
cmr8u2u6201qcezxra6dbf8ud,"devoir-de-contrle-n2-math-3me-sciences-exp-2015-2016-sBWmYg","Devoir de Contrôle N°2 - Math - 3ème Sciences exp (2015-2016)","cuid-suffix"
cmr99c21r01vm8djcbggco6uh,"devoir-de-rvision-n3-sciences-physiques-bac-sciences-exp-201-BwDztm","Devoir de Révision N°3 - Sciences physiques - Bac Sciences exp (2012-2013)  1","cuid-suffix"
cmr8u4k5f01wtezxrrtxg3q82,"serie-corrigee-dexercices-n1-math-complexes-bac-mathematique-7ajJNo","Série Corrigée d'exercices N°1 - Math Complexes - Bac Mathématiques (2015-2016)","cuid-suffix"
cmr8w0o8a02v7q4p0dbzhv62t,"devoir-de-contrle-n1-avec-correction-gnie-mcanique-unit-de-p-ipg1cD","Devoir de Contrôle N°1 Avec correction - Génie mécanique - Unité de Perçage - Bac Technique (2017-2018)","cuid-suffix"
cmr99d7ub02588djc39n9y4c8,"cours-chimie-resume-cinetique-chimique-bac-sciences-exp-2015-joJtyE","Cours - Chimie - RESUME CINETIQUE CHIMIQUE - Bac Sciences exp (2015-2016)","cuid-suffix"
cmr99xf9y07m268vcbmfyf553,"devoir-de-synthse-n2-avec-correction-sciences-physiques-mars-tP0p8o","Devoir de Synthèse N°2 Avec correction - Sciences physiques - Mars 2019 - Bac Sciences exp (2018-2019)","cuid-suffix|stripped-accents"
cmr8u2wxo01qoezxr5flponjr,"devoir-de-contrle-n1-math-bac-math-2012-2013-07pXJA","Devoir de Contrôle N°1 - Math - Bac Math (2012-2013)","cuid-suffix"
cmr99dsqb027thdy9ac4zjo80,"cours-lyce-pilote-sciences-physiques-oscillateur-lectrique-b-TyUt6l","Cours Lycée pilote - Sciences physiques : Oscillateur électrique - Bac Sciences exp (2010-2011)","cuid-suffix"
cmr8totgc00d2ezxrfs2yq3f4,"devoir-de-synthse-n3-math-3me-math-2015-2016-u7iZRQ","Devoir de Synthèse N°3 - Math - 3ème Math (2015-2016)","cuid-suffix|stripped-accents"
cmqtekqvy01gh142luulgagz0,"devoir-de-contrle-n1-math-7me-2017-2018-kAW2sW","Devoir de Contrôle N°1 - Math - 7ème (2017-2018)","cuid-suffix"
cmr8tyn3301bbezxr4khkkpqn,"serie-dexercices-math-complexes-bac-technique-2017-2018-D9S7H3","Série d'exercices - Math - Complexes - Bac Technique (2017-2018)","cuid-suffix"
cmr99fmdq02my8djcukumblyt,"devoir-de-synthse-n2-anglais-bac-sciences-exp-2012-2013-njVpb1","Devoir de Synthèse N°2 - Anglais - Bac Sciences exp (2012-2013)","cuid-suffix|stripped-accents"
cmqtebl7k00nc142l4n1jg2p3,"devoir-de-contrle-n2-anglais-7me-2011-2012-0ptBBE","Devoir de Contrôle N°2 - Anglais - 7ème (2011-2012)","cuid-suffix"
cmr99jn4s068a68vc5xojtgi4,"devoir-de-synthse-n1-lyce-pilote-svt-bac-sciences-exp-2011-2-LfmIfV","Devoir de Synthèse N°1 Lycée pilote - SVT - Bac Sciences exp (2011-2012)","cuid-suffix|stripped-accents"
cmr8vnx5101qwq4p0no2yyjhv,"devoir-de-contrle-n1-informatique-2me-ti-2017-2018-JKB1K2","Devoir de Contrôle N°1 - Informatique - 2ème TI (2017-2018)","cuid-suffix"
cmr99jehn065e68vc8i6xi0sa,"devoir-de-contrle-n1-svt-bac-sciences-exp-2019-2020-hjvhyk","Devoir de Contrôle N°1 - SVT - Bac Sciences exp (2019-2020)","cuid-suffix"
cmr996z59051e68vcq2s83j1e,"devoir-de-contrle-n1-gnie-mcanique-systeme-dencaissage-3me-t-Unw8kj","Devoir de Contrôle N°1  - Génie mécanique systeme d'encaissage - 3ème Technique (2022-2023)","cuid-suffix"
cmr99kj3g02uxhdy9x5k7bkvu,"devoir-de-contrle-n2-svt-bac-sciences-exp-2017-2018-D0cT1A","Devoir de Contrôle N°2 - SVT - Bac Sciences exp (2017-2018)","cuid-suffix"
