id,type,expected,actual,title
cmr97aow601ozxgtbghtvf9cp,trimester,3,1,"Devoir de Contrôle N°3 - Math - 3ème Mathématiques (2015-2016)"
cmr97apzz01p3xgtb8vmiz9ys,trimester,3,1,"Devoir de Contrôle N°3 - Math - 3ème Math (2017-2018)"
cmr97ar8101p7xgtbqq7e1abv,trimester,3,1,"Devoir de Contrôle N°3 - Math - 3ème Mathématiques (2017-2018)"
cmr97asvt01pbxgtb4hbltq6v,trimester,3,1,"Devoir de Contrôle N°3 - Math - 3ème Mathématiques (2017-2018)"
cmr97aukz01pfxgtbqz06cgpu,trimester,3,1,"Devoir de Contrôle N°3 - Math - 3ème Math (2017-2018)"
cmr97aw1i01pjxgtbwtq3kxyr,trimester,3,1,"Devoir de Contrôle N°3 - Math - 3ème Math (2018-2019)"
cmr97ax4g01pnxgtb39akrngu,trimester,2,1,"Devoir de Contrôle N°4 - Math - 3ème Math (2017-2018)"
cmr97aylo01prxgtb63pravhc,trimester,3,1,"Devoir de Contrôle N°3 - Math - 3ème Math (2022-2023)"
cmr97azyc01pvxgtbmznpug6m,trimester,3,1,"Devoir de Synthèse N°3 - Math - 3ème Math (2010-2011)"
cmr97b18601pzxgtbw8ud4nn0,trimester,3,1,"Devoir de synthèse n°3 (Avec correction) - Math - 3ème Mathématiques (2010-2011)"
cmr97b2l901q3xgtblhi6ay71,trimester,3,1,"Devoir de Synthèse N°3 - Math - 3ème Mathématiques (2013-2014)"
cmr97b47c01q7xgtbr3fw4a1f,trimester,3,1,"Devoir de Synthèse N°3 - Math - 3ème Math (2016-2017)"
cmr97b5mr01qbxgtb5q41uwea,trimester,2,1,"Devoir de Synthèse N°2 - Math - 3ème Mathématiques (2017-2018)"
cmr97b6s201qfxgtb1m6b30wi,trimester,3,1,"Devoir de Synthèse N°3 - Math - 3ème Mathématiques (2017-2018)"
cmr97b8jv01qjxgtbsnlxjuor,trimester,3,1,"Devoir de Synthèse N°3 - Math - 3ème Math (2017-2018)"
cmr97ba7a01qnxgtbzcdm74q2,trimester,3,1,"Devoir de Synthèse N°3 - Math - 3ème Math (2018-2019)"
cmr97bbuu01qrxgtb120rem5q,trimester,3,1,"Devoir de Synthèse N°3 - Math - 3ème Math (2023-2024)"
cmr97bcs301qvxgtbyb6n8np8,type,EXAM,HOMEWORK,"Devoir Corrigé de Contrôle N°1 - Math produit scalaire &amp; généralité sur les fonction &amp; continuité - 3ème Sciences exp (2010-2011)"
cmr97bcs301qvxgtbyb6n8np8,section,maths,sciences-experimentales,"Devoir Corrigé de Contrôle N°1 - Math produit scalaire &amp; généralité sur les fonction &amp; continuité - 3ème Sciences exp (2010-2011)"
cmr97bdr001qzxgtbyzuzp8jc,type,EXAM,HOMEWORK,"Devoir Corrigé de Contrôle N°1 - Math produit scalaire, généralité sur les fonctions, continuité - 3ème Sciences exp (2011-2012)"
cmr97bdr001qzxgtbyzuzp8jc,section,maths,sciences-experimentales,"Devoir Corrigé de Contrôle N°1 - Math produit scalaire, généralité sur les fonctions, continuité - 3ème Sciences exp (2011-2012)"
cmr97bev401r3xgtblhnzu3oa,type,EXAM,HOMEWORK,"Devoir Corrigé de Contrôle N°1 - Math produit scalaire, généralité sur les fonctions, continuité - 3ème Sciences exp (2011-2012)"
cmr97bev401r3xgtblhnzu3oa,section,maths,sciences-experimentales,"Devoir Corrigé de Contrôle N°1 - Math produit scalaire, généralité sur les fonctions, continuité - 3ème Sciences exp (2011-2012)"
cmr97bh8w01rbxgtbdkk7ap5o,section,maths,sciences-experimentales,"Devoir de Contrôle N°1 Avec correction- Math produit scalaire dans le plan-généralités sur les fonctions-continuité - 3ème Sciences exp (2013-2014)"
cmr97bi8401rfxgtbl69z12eg,section,maths,sciences-experimentales,"Devoir de Maison N°1 - Math - 3ème Sciences exp (2014-2015)"
cmr97bj6201rjxgtb3rb4fz8p,section,maths,sciences-experimentales,"Devoir de Contrôle N°1 - Math - 3ème Sciences exp (2018-2019)"
cmr97bk3r01rnxgtb7jc2pl6k,section,maths,sciences-experimentales,"Devoir de Contrôle N°1 - Math - 3ème Sciences exp (2018-2019)"
cmr97bkxc01rrxgtb16578q2k,section,maths,sciences-experimentales,"Devoir de Contrôle N°1 - Math - 3ème Sciences exp (2018-2019)"
cmr97bm0a01rvxgtbnugjsclj,section,maths,sciences-experimentales,"Devoir de Contrôle N°1 - Math - 3ème Sciences exp (2018-2019)"
cmr97bn4w01rzxgtbsr4ym6ye,section,maths,sciences-experimentales,"Devoir de Contrôle N°1 - Math - 3ème Sciences exp (2018-2019)"
cmr97bo9h01s3xgtbynwacc97,section,maths,sciences-experimentales,"Devoir de Contrôle N°1 - Math - 3ème Sciences exp (2018-2019)"
cmr97bq8x01sbxgtbcwhbx85i,section,maths,sciences-experimentales,"Devoir de Contrôle N°1 - Math - 3ème Sciences exp (2020-2021)"
cmr97brb201sfxgtbvy4uxw98,section,maths,sciences-experimentales,"Devoir de Contrôle N°1 - Math - 3ème Sciences exp (2020-2021)"
cmr97bsbm01sjxgtbx8ro0auz,section,maths,sciences-experimentales,"Devoir de Contrôle N°1 - Math - 3ème Sciences exp (2020-2021) (2)"
cmr97btjv01snxgtbz64enac4,section,maths,sciences-experimentales,"Devoir de Contrôle N°1 - Math - 3ème Sciences exp (2021-2022)"
cmr97bvvi01svxgtbjmartvnt,section,maths,sciences-experimentales,"Devoir de Contrôle N°1 - Math - 3ème Sciences exp (2024-2025)"
cmr97bxkq01szxgtbr8j9a6bo,section,maths,sciences-experimentales,"Devoir Corrigé de Synthèse N°1 - Math :limite et continuité -Produit scalaire - 3ème Sciences exp (2012-2013)"
cmr97bykr01t3xgtboqqjhjc0,section,maths,sciences-experimentales,"Devoir de Synthèse  N°1- Math - 3ème Sciences exp (2012-2013)"
cmr97bzug01t7xgtbk8r46dni,section,maths,sciences-experimentales,"Devoir de Synthèse N°1 - Math - 3ème Sciences exp (2012-2013)"
cmr97c0w201tbxgtbb9iht8yb,section,maths,sciences-experimentales,"Devoir de Synthèse N°1 - Math - 3ème Sciences exp (2012-2013)"
cmr97c24h01tfxgtbyanma9wb,section,maths,sciences-experimentales,"Devoir de Synthèse N°1 - Math - 3ème Sciences exp (2019-2020)"
cmr97c3s001tjxgtb75sp6k37,section,maths,sciences-experimentales,"Devoir de Synthèse N°1 - Math - 3ème Sciences exp (2019-2020)"
cmr97c4xg01tnxgtbag9g9o3g,section,maths,sciences-experimentales,"Devoir de Synthèse N°1 - Math - 3ème Sciences exp (2019-2020)"
cmr97c6aj01trxgtb6b0jxs7v,section,maths,sciences-experimentales,"Devoir de Synthèse N°1 - Math - 3ème Sciences exp (2020-2021)"
cmr97c7v201tvxgtbpsh9gow9,section,maths,sciences-experimentales,"Devoir de Synthèse N°1 - Math - 3ème Sciences exp (2020-2021)"
cmr97c98t01tzxgtbhafj6ghl,section,maths,sciences-experimentales,"Devoir de Synthèse N°1 Avec correction - Math - 3ème Sciences exp (2020-2021)"
cmr97cak901u3xgtbjjklb1z2,section,maths,sciences-experimentales,"Devoir de Synthèse N°1 - Math - 3ème Sciences exp (2021-2022)"
cmr97cc8p01u7xgtbh3fafvqk,section,maths,sciences-experimentales,"Devoir de Synthèse N°1 - Math - 3ème Sciences exp (2022-2023)"
cmr97cdf501ubxgtbd29oyico,section,maths,sciences-experimentales,"Devoir de Synthèse N°1 - Math - 3ème Sciences exp (2024-2025)"
cmr97ceif01ufxgtbsa9q1eo2,section,maths,sciences-experimentales,"Devoir de Synthèse N°1 - Math - 3ème Sciences exp (2024-2025)"
cmr97cfwd01ujxgtbdne841k5,trimester,2,1,"Devoir de Contrôle N°2 Lycée pilote - Math - 3ème Sciences (2010-2011)"
cmr97cgtk01unxgtbxzcnvj4y,section,maths,sciences-experimentales,"Devoir de Contrôle N°2 - Math - 3ème Sciences exp (2013-2014)"
cmr97cgtk01unxgtbxzcnvj4y,trimester,2,1,"Devoir de Contrôle N°2 - Math - 3ème Sciences exp (2013-2014)"
cmr97ci8301urxgtbev7zqfj6,section,maths,sciences-experimentales,"Devoir de Contrôle N°2 Avec correction- Math dérivabilité-trigonometrie - 3ème Sciences exp (2013-2014)"
cmr97ci8301urxgtbev7zqfj6,trimester,2,1,"Devoir de Contrôle N°2 Avec correction- Math dérivabilité-trigonometrie - 3ème Sciences exp (2013-2014)"
cmr97ck1l01uvxgtb10i5rvq4,section,maths,sciences-experimentales,"Devoir de Contrôle N°2 - Math - 3ème Sciences exp (2014-2015)"
cmr97ck1l01uvxgtb10i5rvq4,trimester,2,1,"Devoir de Contrôle N°2 - Math - 3ème Sciences exp (2014-2015)"
cmr97cl6d01uzxgtbrzfuzwah,section,maths,sciences-experimentales,"Devoir de Contrôle N°2 - Math - 3ème Sciences exp (2018-2019)"
cmr97cl6d01uzxgtbrzfuzwah,trimester,2,1,"Devoir de Contrôle N°2 - Math - 3ème Sciences exp (2018-2019)"
cmr97cm7a01v3xgtb5jrhnrps,section,maths,sciences-experimentales,"Devoir de Contrôle N°2 - Math - 3ème Sciences exp (2019-2020)"
cmr97cm7a01v3xgtb5jrhnrps,trimester,2,1,"Devoir de Contrôle N°2 - Math - 3ème Sciences exp (2019-2020)"
cmr97cnfi01v7xgtbi4wgsnwk,section,maths,sciences-experimentales,"Devoir de Contrôle N°2 - Math - 3ème Sciences exp (2020-2021)"
cmr97cnfi01v7xgtbi4wgsnwk,trimester,2,1,"Devoir de Contrôle N°2 - Math - 3ème Sciences exp (2020-2021)"
cmr97coic01vbxgtbm1faem5z,section,maths,sciences-experimentales,"Devoir de Contrôle N°2 - Math - 3ème Sciences exp (2021-2022)"
cmr97coic01vbxgtbm1faem5z,trimester,2,1,"Devoir de Contrôle N°2 - Math - 3ème Sciences exp (2021-2022)"
cmr97cq6201vfxgtbpciy8dbq,trimester,2,1,"Devoir de Contrôle N°2 - Math - 3ème Sciences (2022-2023)"
cmr97crxf01vjxgtbok3t1iej,trimester,2,1,"Devoir de Contrôle N°2 - Math - 3ème Sciences (2022-2023)"
cmr97ct3g01vnxgtb3tklj3u1,section,maths,sciences-experimentales,"Devoir de Contrôle N°2 - Math - 3ème Sciences exp (2023-2024)"
cmr97ct3g01vnxgtb3tklj3u1,trimester,2,1,"Devoir de Contrôle N°2 - Math - 3ème Sciences exp (2023-2024)"
cmr97cus401vrxgtb9yjx0guh,section,maths,sciences-experimentales,"Devoir de Contrôle N°2 - Math - 3ème Sciences exp (2023-2024)"
cmr97cus401vrxgtb9yjx0guh,trimester,2,1,"Devoir de Contrôle N°2 - Math - 3ème Sciences exp (2023-2024)"
cmr97cvp301vvxgtbpmv4v7co,section,maths,sciences-experimentales,"Devoir de Contrôle N°2 - Math Devoir de contrôle 2 - 3ème Sciences exp (2025-2026)"
cmr97cvp301vvxgtbpmv4v7co,trimester,2,1,"Devoir de Contrôle N°2 - Math Devoir de contrôle 2 - 3ème Sciences exp (2025-2026)"
cmr97cwsm01vzxgtbsti8m443,section,maths,sciences-experimentales,"Devoir de Synthèse N°2 - Math - 3ème Sciences exp  (2010-2011) 1"
cmr97cwsm01vzxgtbsti8m443,trimester,2,1,"Devoir de Synthèse N°2 - Math - 3ème Sciences exp  (2010-2011) 1"
cmr97cxum01w3xgtbx7q2e6yw,section,maths,sciences-experimentales,"Devoir de Synthèse N°2  Avec correction - Math - 3ème Sciences exp (2010-2011)"
cmr97cxum01w3xgtbx7q2e6yw,trimester,2,1,"Devoir de Synthèse N°2  Avec correction - Math - 3ème Sciences exp (2010-2011)"
cmr97cz2u01w7xgtb7xgs6270,section,maths,sciences-experimentales,"Devoir de Synthèse N°2 - Math - 3ème Sciences exp (2011-2012)"
cmr97cz2u01w7xgtb7xgs6270,trimester,2,1,"Devoir de Synthèse N°2 - Math - 3ème Sciences exp (2011-2012)"
cmr97d0ew01wbxgtb9sy500cv,section,maths,sciences-experimentales,"Devoir de Synthèse N°2 - Math  - 3ème Sciences exp (2011-2012)"
cmr97d0ew01wbxgtb9sy500cv,trimester,2,1,"Devoir de Synthèse N°2 - Math  - 3ème Sciences exp (2011-2012)"
cmr97d20d01wfxgtbqeq26o09,section,maths,technique,"Devoir de Synthèse N°2 - Math - 3ème Technique (2012-2013)"
cmr97d20d01wfxgtbqeq26o09,trimester,2,1,"Devoir de Synthèse N°2 - Math - 3ème Technique (2012-2013)"
cmr97d2zg01wjxgtbgaz2hr6z,section,maths,sciences-experimentales,"Devoir de Synthèse N°2 - Math - 3ème Sciences exp (2012-2013)"
cmr97d2zg01wjxgtbgaz2hr6z,trimester,2,1,"Devoir de Synthèse N°2 - Math - 3ème Sciences exp (2012-2013)"
cmr97d53101wnxgtbr327cht2,section,maths,sciences-experimentales,"Devoir de Synthèse N°2 - Math - 3ème Sciences exp (2012-2013)"
cmr97d53101wnxgtbr327cht2,trimester,2,1,"Devoir de Synthèse N°2 - Math - 3ème Sciences exp (2012-2013)"
cmr97d6jn01wrxgtb9xroe0e4,section,maths,sciences-experimentales,"Devoir de Synthèse N°2 - Math - 3ème Sciences exp (2013-2014)"
cmr97d6jn01wrxgtb9xroe0e4,trimester,2,1,"Devoir de Synthèse N°2 - Math - 3ème Sciences exp (2013-2014)"
cmr97d7ja01wvxgtbrdhbxteo,section,maths,sciences-experimentales,"Devoir de Synthèse N°2 - Math - 3ème Sciences exp (2021-2022)"
cmr97d7ja01wvxgtbrdhbxteo,trimester,2,1,"Devoir de Synthèse N°2 - Math - 3ème Sciences exp (2021-2022)"
cmr97d8js01wzxgtbagpq24z2,trimester,2,1,"Devoir de Synthèse N°2 - Math - 3ème Sciences (2021-2022)"
cmr97d9jx01x3xgtbr010yhvo,section,maths,sciences-experimentales,"Devoir de Synthèse N°2 - Math - 3ème Sciences exp (2022-2023)"
cmr97d9jx01x3xgtbr010yhvo,trimester,2,1,"Devoir de Synthèse N°2 - Math - 3ème Sciences exp (2022-2023)"
cmr97dcpm01x7xgtb0q5tx9y9,section,maths,sciences-experimentales,"Devoir de Synthèse N°2 - Math - 3ème Sciences exp (2022-2023)"
cmr97dcpm01x7xgtb0q5tx9y9,trimester,2,1,"Devoir de Synthèse N°2 - Math - 3ème Sciences exp (2022-2023)"
cmr97ddyq01xbxgtbkk5zuri1,section,maths,sciences-experimentales,"Devoir de Synthèse N°2 - Math Devoir de synthèse 2 - 3ème Sciences exp (2025-2026)"
cmr97ddyq01xbxgtbkk5zuri1,trimester,2,1,"Devoir de Synthèse N°2 - Math Devoir de synthèse 2 - 3ème Sciences exp (2025-2026)"
cmr97dgxt01xfxgtb3bo4ruov,section,maths,sciences-experimentales,"Devoir de Contrôle N°3 - Math - 3ème Sciences exp (2011-2012)"
cmr97dgxt01xfxgtb3bo4ruov,trimester,3,1,"Devoir de Contrôle N°3 - Math - 3ème Sciences exp (2011-2012)"
cmr97di5x01xjxgtbss0tayqk,section,maths,sciences-experimentales,"Devoir de Contrôle N°3 - Math - 3ème Sciences exp (2011-2012)"
cmr97di5x01xjxgtbss0tayqk,trimester,3,1,"Devoir de Contrôle N°3 - Math - 3ème Sciences exp (2011-2012)"
cmr97dj3y01xnxgtbkcx2rkcx,section,maths,sciences-experimentales,"Devoir de Contrôle N°3 - Math - 3ème Sciences exp (2014-2015)"
cmr97dj3y01xnxgtbkcx2rkcx,trimester,3,1,"Devoir de Contrôle N°3 - Math - 3ème Sciences exp (2014-2015)"
cmr97dkgi01xrxgtbwyvexlb0,section,maths,sciences-experimentales,"Devoir de Contrôle N°4 - Math - 3ème Sciences exp (2017-2018)"
cmr97dkgi01xrxgtbwyvexlb0,trimester,2,1,"Devoir de Contrôle N°4 - Math - 3ème Sciences exp (2017-2018)"
cmr97dm0d01xvxgtbuthwq0kx,section,maths,sciences-experimentales,"Devoir de Contrôle N°3 - Math - 3ème Sciences exp (2017-2018)"
cmr97dm0d01xvxgtbuthwq0kx,trimester,3,1,"Devoir de Contrôle N°3 - Math - 3ème Sciences exp (2017-2018)"
cmr97dngl01xzxgtbz05aqu1t,section,maths,sciences-experimentales,"Devoir de Contrôle N°3 - Math - 3ème Sciences exp (2022-2023)"
cmr97dngl01xzxgtbz05aqu1t,trimester,3,1,"Devoir de Contrôle N°3 - Math - 3ème Sciences exp (2022-2023)"
cmr97dp0y01y3xgtbz2sz0vgh,section,maths,sciences-experimentales,"Devoir de Synthèse N°3  Avec correction - Math - 3ème Sciences exp (2009-2010)"
cmr97dp0y01y3xgtbz2sz0vgh,trimester,3,1,"Devoir de Synthèse N°3  Avec correction - Math - 3ème Sciences exp (2009-2010)"
cmr97dqb101y7xgtb698o4g7x,section,maths,sciences-experimentales,"Devoir de Synthèse N°3  - Math   - 3ème Sciences exp (2010-2011)"
cmr97dqb101y7xgtb698o4g7x,trimester,3,1,"Devoir de Synthèse N°3  - Math   - 3ème Sciences exp (2010-2011)"
cmr97drmi01ybxgtbv5dq6jml,section,maths,sciences-experimentales,"Devoir de Synthèse N°3 - Math - 3ème Sciences exp (2010-2011)"
cmr97drmi01ybxgtbv5dq6jml,trimester,3,1,"Devoir de Synthèse N°3 - Math - 3ème Sciences exp (2010-2011)"
cmr97dt2701yfxgtbe3e0vjzz,trimester,3,1,"Devoir de Synthèse N°3 - Math - 3ème Sciences (2011-2012)"
cmr97duca01yjxgtbaa2dgl0j,section,maths,sciences-experimentales,"Devoir de Synthèse N°3  Avec correction - Math - 3ème Sciences exp (2011-2012)"
cmr97duca01yjxgtbaa2dgl0j,trimester,3,1,"Devoir de Synthèse N°3  Avec correction - Math - 3ème Sciences exp (2011-2012)"
cmr97dvtv01ynxgtbm3ez3z8j,section,maths,sciences-experimentales,"Devoir de Synthèse N°3  - Math   - 3ème Sciences exp (2011-2012) 2"
cmr97dvtv01ynxgtbm3ez3z8j,trimester,3,1,"Devoir de Synthèse N°3  - Math   - 3ème Sciences exp (2011-2012) 2"
cmr97dxly01yrxgtbg7ctcrsp,section,maths,sciences-experimentales,"Devoir de Synthèse N°3 - Math - 3ème Sciences exp (2011-2012)"
cmr97dxly01yrxgtbg7ctcrsp,trimester,3,1,"Devoir de Synthèse N°3 - Math - 3ème Sciences exp (2011-2012)"
cmr97dz0701yvxgtbdv5lbgow,section,maths,sciences-experimentales,"Devoir Corrigé de Synthèse N°3 - Math suites-probabilités-statistiques-géometrie dans l'espace - 3ème Sciences exp (2013-2014)"
cmr97dz0701yvxgtbdv5lbgow,trimester,3,1,"Devoir Corrigé de Synthèse N°3 - Math suites-probabilités-statistiques-géometrie dans l'espace - 3ème Sciences exp (2013-2014)"
cmr97dzz701yzxgtbsstwcs5u,section,maths,sciences-experimentales,"Devoir de Synthèse N°3 - Math - 3ème Sciences exp (2015-2016)"
cmr97dzz701yzxgtbsstwcs5u,trimester,3,1,"Devoir de Synthèse N°3 - Math - 3ème Sciences exp (2015-2016)"
cmr97e1eg01z3xgtb6go11yv1,section,maths,sciences-experimentales,"Devoir de Synthèse N°2 - Math - 3ème Sciences exp (2017-2018)"
cmr97e1eg01z3xgtb6go11yv1,trimester,2,1,"Devoir de Synthèse N°2 - Math - 3ème Sciences exp (2017-2018)"
cmr97e2og01z7xgtb06bxjf76,section,maths,sciences-experimentales,"Devoir de Synthèse N°2 - Math - 3ème Sciences exp (2018-2019)"
cmr97e2og01z7xgtb06bxjf76,trimester,2,1,"Devoir de Synthèse N°2 - Math - 3ème Sciences exp (2018-2019)"
cmr97e4a501zbxgtb841x14dm,section,maths,sciences-experimentales,"Devoir de Synthèse N°2 - Math - 3ème Sciences exp (2018-2019)"
cmr97e4a501zbxgtb841x14dm,trimester,2,1,"Devoir de Synthèse N°2 - Math - 3ème Sciences exp (2018-2019)"
cmr97e5j901zfxgtb0lj9j1mq,section,maths,sciences-experimentales,"Devoir de Synthèse N°3 - Math - 3ème Sciences exp (2018-2019)"
cmr97e5j901zfxgtb0lj9j1mq,trimester,3,1,"Devoir de Synthèse N°3 - Math - 3ème Sciences exp (2018-2019)"
cmr97e7d001zjxgtbjqti96gc,section,maths,sciences-experimentales,"Devoir de Synthèse N°3 - Math - 3ème Sciences exp (2022-2023)"
cmr97e7d001zjxgtbjqti96gc,trimester,3,1,"Devoir de Synthèse N°3 - Math - 3ème Sciences exp (2022-2023)"
cmr97e8wt01znxgtbm376gi9x,section,maths,sciences-experimentales,"Devoir de Synthèse N°3 - Math - 3ème Sciences exp (2022-2023)"
cmr97e8wt01znxgtbm376gi9x,trimester,3,1,"Devoir de Synthèse N°3 - Math - 3ème Sciences exp (2022-2023)"
cmr97eiie020jxgtb93aygez8,trimester,2,1,"Devoir de Contrôle N°2 - Math - 3ème Economie &amp; Gestion (2012-2013)"
cmr97ejip020nxgtblcuzo5ri,trimester,2,1,"Devoir de Contrôle N°2 - Math - 3ème Economie &amp; Gestion (2012-2013)"
cmr97ekja020rxgtb1jyctrgy,section,eco-gestion,maths,"Devoir de Synthèse N°2 - Maths - 3ème Economie &amp; Gest (2009-2010)"
cmr97ekja020rxgtb1jyctrgy,trimester,2,1,"Devoir de Synthèse N°2 - Maths - 3ème Economie &amp; Gest (2009-2010)"
cmr97em31020vxgtbzgaty1z0,trimester,2,1,"Devoir de Synthèse N°2 - Math - 3ème Economie &amp; Gestion (2011-2012)"
cmr97eojo020zxgtbgz1t2bmu,trimester,2,1,"Devoir de Synthèse N°2  - Math   - 3ème Economie &amp; Gestion (2011-2012)"
cmr97epku0213xgtbdtm4efdq,trimester,2,1,"Devoir de Synthèse N°2 - Math - 3ème Economie &amp; Gestion (2016-2017)"
cmr97eqq90217xgtbj0dmq7za,trimester,2,1,"Devoir de Synthèse N°2 - Math - 3ème Economie &amp; Gestion (2018-2019)"
cmr97eso6021bxgtbc5db3ize,trimester,2,1,"Devoir de Synthèse N°2 - Math - 3ème Economie &amp; Gestion (2023-2024)"
cmr97eux5021fxgtb7l19sxgj,trimester,2,1,"Devoir de Synthèse N°2 - Math - 3ème Economie &amp; Gestion (2023-2024)"
cmr97exko021jxgtbqqlvyoly,trimester,3,1,"Devoir de Contrôle N°3  - Math   - 3ème Economie &amp; Gestion (2011-2012)"
cmr97eynq021nxgtbrabwxw89,trimester,3,1,"Devoir de Contrôle N°3 - Math - 3ème Economie &amp; Gestion (2016-2017) (2)"
cmr97eznn021rxgtbd6y1dd3t,trimester,3,1,"Devoir de Contrôle N°3 - Math - 3ème Economie &amp; Gestion (2018-2019)"
cmr97f10h021vxgtb5mlyxqwe,trimester,3,1,"Devoir de Contrôle N°3 - Math - 3ème Economie &amp; Gestion (2022-2023)"
cmr97f2pr021zxgtb0lua46x0,trimester,3,1,"Devoir de Contrôle N°3 - Math - 3ème Economie &amp; Gestion (2022-2023)"
cmr97f4k00223xgtb4phl9gls,trimester,3,1,"Devoir de Contrôle N°3 - Math - 3ème Economie &amp; Gestion (2022-2023)"
cmr97f6gm0227xgtbhvobtgza,trimester,3,1,"Devoir de Contrôle N°3 - Math - 3ème Economie &amp; Gestion (2022-2023)"
cmr97f7j2022bxgtbrqq9uxk5,trimester,2,1,"Devoir de Contrôle N°4 - Math - 3ème Economie &amp; Gestion (2016-2017) (1)"
cmr97f8nz022fxgtb7lodjuj5,trimester,2,1,"Devoir de Contrôle N°4 - Math - 3ème Economie &amp; Gestion (2016-2017) (2)"
cmr97fa1q022jxgtbkzf8dzzw,trimester,2,1,"Devoir de Contrôle N°4 - Math - 3ème Economie &amp; Services (2016-2017) (3)"
cmr97fb6j022nxgtbeke120pg,trimester,2,1,"Devoir de Contrôle N°4 - Math - 3ème Economie &amp; Gestion (2018-2019)"
cmr97fcdu022rxgtbad72rojl,trimester,3,1,"Devoir de Synthèse N°3 - Math - 3ème Economie &amp; Services (2023-2024)"
cmr97fdrv022vxgtbd0kkiq24,section,maths,technique,"Devoir de Contrôle N°1 - Math - 3ème Technique (2010-2011)"
cmr97fews022zxgtbxruu5p9w,section,maths,technique,"Devoir de Contrôle N°1 - Math - 3ème Technique (2010-2011)"
cmr97fg6y0233xgtb1kqb553t,section,maths,technique,"Devoir de Contrôle N°1 - Math - 3ème Technique (2012-2013)"
cmr97fi3w0237xgtbwhk7b2zs,section,maths,technique,"Devoir de Contrôle N°1 - Math - 3ème Technique (2013-2014)"
cmr97fjqg023bxgtbbu5ckh2b,section,maths,technique,"Devoir de Contrôle N°1 - Math - 3ème Technique (2013-2014)"
cmr97fkr0023fxgtbdie65wo7,section,maths,technique,"Devoir de Contrôle N°1 - Math - 3ème Technique (2016-2017)"
cmr97fly8023jxgtbw5bk2woe,section,maths,technique,"Devoir de Contrôle N°1 - Math - 3ème Technique (2020-2021)"
cmr97fn7e023nxgtbyavnk7ch,section,maths,technique,"Devoir de Contrôle N°1 - Math - 3ème Technique (2025-2026)"
cmr97fph7023rxgtbnm8w90dw,section,maths,technique,"Devoir de Synthèse N°1 - Math - 3ème Technique (2010-2011)"
cmr97frk4023vxgtbpv83tcxo,section,maths,technique,"Devoir de Synthèse N°1 - Math - 3ème Technique (2012-2013)"
cmr97ft68023zxgtbpiyi5o37,section,maths,technique,"Devoir de Synthèse N°1 - Math - 3ème Technique (2012-2013)"
cmr97fu9p0243xgtbof5v2d7b,section,maths,technique,"Devoir de Synthèse N°1 - Math Limites, continuité et trigonométrie - 3ème Technique (2014-2015)"
cmr97fvfq0247xgtbi6897j5m,section,maths,technique,"Devoir de Synthèse N°1 - Math - 3ème Technique (2020-2021)"
cmr97fwzv024bxgtb90porqd5,section,maths,technique,"Devoir de Contrôle N°2 - Math - 3ème Technique (2010-2011)"
cmr97fwzv024bxgtb90porqd5,trimester,2,1,"Devoir de Contrôle N°2 - Math - 3ème Technique (2010-2011)"
cmr97fyjh024fxgtb09o7qyxj,section,maths,technique,"Devoir de Contrôle N°2 - Math - 3ème Technique (2010-2011)"
cmr97fyjh024fxgtb09o7qyxj,trimester,2,1,"Devoir de Contrôle N°2 - Math - 3ème Technique (2010-2011)"
cmr97fzw8024jxgtbovwt2sn9,section,maths,technique,"Devoir de Contrôle N°2 (Corrigé) - Math nombres complexes et étude de fonctions - 3ème Technique (2010-2011)"
cmr97fzw8024jxgtbovwt2sn9,trimester,2,1,"Devoir de Contrôle N°2 (Corrigé) - Math nombres complexes et étude de fonctions - 3ème Technique (2010-2011)"
cmr97g0yo024nxgtbr7eip411,section,maths,technique,"Devoir de Contrôle N°2 - Math maths - 3ème Technique (2012-2013)"
cmr97g0yo024nxgtbr7eip411,trimester,2,1,"Devoir de Contrôle N°2 - Math maths - 3ème Technique (2012-2013)"
cmr97g25d024rxgtbnjf5xvou,section,maths,technique,"Devoir de Contrôle N°2 - Math - 3ème Technique (2023-2024)"
cmr97g25d024rxgtbnjf5xvou,trimester,2,1,"Devoir de Contrôle N°2 - Math - 3ème Technique (2023-2024)"
cmr97g3ux024vxgtb1n480diz,section,maths,technique,"Devoir de Contrôle N°2 - Math - 3ème Technique (2025-2026)"
cmr97g3ux024vxgtb1n480diz,trimester,2,1,"Devoir de Contrôle N°2 - Math - 3ème Technique (2025-2026)"
cmr97g50x024zxgtb288pc1ka,section,maths,technique,"Devoir de Synthèse N°2 - Math - 3ème Technique (2009-2010)"
cmr97g50x024zxgtb288pc1ka,trimester,2,1,"Devoir de Synthèse N°2 - Math - 3ème Technique (2009-2010)"
cmr97g6ly0253xgtb7tgc6gyh,section,maths,technique,"Devoir de Synthèse N°2 - Math - 3ème Technique (2011-2012)"
cmr97g6ly0253xgtb7tgc6gyh,trimester,2,1,"Devoir de Synthèse N°2 - Math - 3ème Technique (2011-2012)"
cmr97g81e0257xgtbku8kzoa6,section,maths,technique,"Devoir de Synthèse N°2 - Math - 3ème Technique (2011-2012)"
cmr97g81e0257xgtbku8kzoa6,trimester,2,1,"Devoir de Synthèse N°2 - Math - 3ème Technique (2011-2012)"
